establecimientocodigo,establecimientoglosa,regioncodigo,regionglosa,comunacodigo,comunaglosa,serviciosaludcodigo,serviciosaludglosa,tipoestablecimiento,dependenciaadministrativa,nivelatencion,tipourgencia,latitud,longitud,nivelcomplejidad,anio,semanaestadistica,ordencausa,causa,numtotal,nummenor1anio,num1a4anios,num5a14anios,num15a64anios,num65omas,fechaatenciontexto,sexopaciente,prioridadtriage,costoatencionclp
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,24,4,crisis asmática,123,10,18,35,47,13,2023-12-06,F,C2,133843.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,24,5,insuficiencia respiratoria aguda,279,8,6,20,105,140,2023-12-06,M,Desconocido,69667.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,24,6,covid-19 sospecha/confirmada,306,22,31,59,146,48,2023-12-06,M,C3,73483.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,24,1,influenza y neumonia,326,21,34,38,147,86,2023-12-06,F,C4,101436.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,24,2,infeccion respiratoria aguda alta,279,19,49,52,124,35,2023-06-12,M,C2,49233.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,24,3,bronquitis/bronquiolitis aguda,205,58,55,29,45,18,2023-06-12,F,C4,98095.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,24,4,crisis asmática,200,6,27,43,101,23,2023-12-06,M,C3,111006.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,24,5,insuficiencia respiratoria aguda,237,8,7,12,82,128,2023-12-06,F,C2,146738.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,24,6,covid-19 sospecha/confirmada,215,19,25,44,85,42,2023-12-06,M,C4,124121.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,24,1,influenza y neumonia,250,22,27,39,97,65,2023-06-12,M,C3,73751.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,24,2,infeccion respiratoria aguda alta,209,10,16,41,102,40,2023-12-06,M,C3,134637.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,24,3,bronquitis/bronquiolitis aguda,165,45,37,28,45,10,2023-12-06,M,C4,105976.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,24,4,crisis asmática,169,9,15,51,80,14,2023-12-06,F,C3,115062.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,24,5,insuficiencia respiratoria aguda,161,2,7,8,54,90,2023-06-12,M,C3,100297.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,24,6,covid-19 sospecha/confirmada,178,10,33,32,75,28,2023-12-06,F,C2,128851.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,24,1,influenza y neumonia,273,19,30,38,122,64,2023-06-12,F,C4,126040.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,24,2,infeccion respiratoria aguda alta,220,19,27,37,102,35,2023-06-12,F,C4,107158.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,24,3,bronquitis/bronquiolitis aguda,269,86,61,41,61,20,2023-06-12,M,C3,84949.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,24,5,insuficiencia respiratoria aguda,73,3,2,5,25,38,2023-06-12,F,C3,96703.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,24,6,covid-19 sospecha/confirmada,190,11,21,42,91,25,2023-06-12,M,C4,94595.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,24,1,influenza y neumonia,79,4,13,8,33,21,2023-06-12,F,C3,124233.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,24,2,infeccion respiratoria aguda alta,277,20,37,47,136,37,2023-06-12,M,C4,86501.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,24,3,bronquitis/bronquiolitis aguda,153,48,38,22,39,6,2023-06-12,M,C4,114756.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,24,4,crisis asmática,115,4,11,34,56,10,2023-06-12,M,C5,112224.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,24,5,insuficiencia respiratoria aguda,234,5,5,16,72,136,2023-06-12,M,C5,65012.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,24,6,covid-19 sospecha/confirmada,228,15,25,50,101,37,2023-06-12,F,C3,98271.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,25,1,influenza y neumonia,75,9,6,11,32,17,2023-06-19,M,C2,102687.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,25,2,infeccion respiratoria aguda alta,75,4,11,20,26,14,2023-06-19,F,C2,140212.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,25,3,bronquitis/bronquiolitis aguda,229,81,52,42,42,12,2023-06-19,M,C2,102115.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,25,4,crisis asmática,209,9,27,53,101,19,2023-06-19,M,C1,126889.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,25,5,insuficiencia respiratoria aguda,88,1,0,9,32,46,2023-06-19,F,C3,81629.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,25,6,covid-19 sospecha/confirmada,267,27,41,57,106,36,2023-06-19,F,C3,117146.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,25,1,influenza y neumonia,135,8,11,15,71,30,2023-06-19,M,C1,98448.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,25,2,infeccion respiratoria aguda alta,167,11,16,39,83,18,2023-06-19,F,C3,110365.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,25,3,bronquitis/bronquiolitis aguda,205,63,43,41,47,11,2023-06-19,M,C3,93172.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,25,4,crisis asmática,262,13,21,61,143,24,2023-06-19,F,C2,133865.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,25,5,insuficiencia respiratoria aguda,233,5,9,15,81,123,2023-06-19,F,C3,78720.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,25,6,covid-19 sospecha/confirmada,265,14,40,38,125,48,2023-06-19,M,C4,49855.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,25,1,influenza y neumonia,112,9,8,19,45,31,2023-06-19,F,C3,101840.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,25,2,infeccion respiratoria aguda alta,106,7,15,18,47,19,2023-06-19,F,C4,48278.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,25,3,bronquitis/bronquiolitis aguda,93,27,18,20,22,6,2023-06-19,M,C3,72285.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,25,4,crisis asmática,55,0,7,11,29,8,2023-06-19,M,C2,139949.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,25,5,insuficiencia respiratoria aguda,192,13,7,13,73,86,2023-06-19,F,C3,108995.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,25,6,covid-19 sospecha/confirmada,182,14,16,39,81,32,2023-06-19,F,C3,85905.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,25,1,influenza y neumonia,71,6,10,9,32,14,2023-06-19,F,C3,123648.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,25,2,infeccion respiratoria aguda alta,166,13,19,39,76,19,2023-06-19,F,C2,60700.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,25,3,bronquitis/bronquiolitis aguda,263,90,68,44,44,17,2023-06-19,M,C3,109839.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,25,4,crisis asmática,169,9,25,44,77,14,2023-06-19,F,C4,124455.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,25,5,insuficiencia respiratoria aguda,90,3,2,5,35,45,2023-06-19,M,C1,73533.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,25,6,covid-19 sospecha/confirmada,118,12,12,18,55,21,2023-06-19,M,C1,70560.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,25,1,influenza y neumonia,71,11,7,11,32,10,2023-06-19,F,C4,84712.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,25,2,infeccion respiratoria aguda alta,179,14,27,35,83,20,2023-06-19,F,C4,181070.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,25,3,bronquitis/bronquiolitis aguda,123,43,34,23,21,2,2023-06-19,M,C4,80434.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,25,4,crisis asmática,283,18,20,77,138,30,2023-06-19,F,C3,107945.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,25,5,insuficiencia respiratoria aguda,218,7,9,13,79,110,2023-06-19,F,C3,88050.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,25,6,covid-19 sospecha/confirmada,73,6,11,7,37,12,2023-06-19,M,C3,90077.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,26,1,influenza y neumonia,264,23,21,43,114,63,2023-06-26,M,C2,29874.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,26,2,infeccion respiratoria aguda alta,64,3,11,13,31,6,2023-06-26,M,C3,121556.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,26,3,bronquitis/bronquiolitis aguda,312,82,81,57,71,21,2023-06-26,F,C1,140822.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,26,4,crisis asmática,90,2,10,31,36,11,2023-06-26,F,C3,108962.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,26,5,insuficiencia respiratoria aguda,242,8,8,20,84,122,2023-06-26,F,C4,97310.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,26,6,covid-19 sospecha/confirmada,221,20,21,33,112,35,2023-06-26,F,C4,126301.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,26,1,influenza y neumonia,124,10,15,23,48,28,2023-06-26,F,C4,95318.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,26,2,infeccion respiratoria aguda alta,216,14,31,37,111,23,2023-06-26,M,C3,91227.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,26,3,bronquitis/bronquiolitis aguda,108,38,28,14,23,5,2023-06-26,F,C4,157518.0
